dist,x,y,dsm,dtm
7479.660997,247607.7647,82607.11944,340.980011,307.415741
7495.051246,247621.3529,82614.34575,330.549988,309.232574
7510.441495,247634.9412,82621.57207,342.730011,310.140015
7525.831744,247648.5294,82628.79838,343.950012,311.035065
7541.221993,247662.1176,82636.02469,350.75,310.752747
7556.612242,247675.7059,82643.25101,336.339996,310.198273
7572.002491,247689.2941,82650.47732,343.579987,309.036469
7587.39274,247702.8823,82657.70364,345.440002,307.170013
7602.782989,247716.4706,82664.92995,337.829987,304.412354
7618.173238,247730.0588,82672.15626,333.070007,301.059998
7633.563487,247743.6471,82679.38258,334.23999,297.549988
7648.953735,247757.2353,82686.60889,324.459991,292.266663
7664.343984,247770.8235,82693.8352,316.600006,286.904266
7679.734233,247784.4118,82701.06152,315.359985,279.775299
7695.124482,247798,82708.28783,303.140015,272.534637
7710.514731,247811.5882,82715.51415,290.23999,265.613098
7725.90498,247825.1765,82722.74046,285.339996,257.841431
7741.295229,247838.7647,82729.96677,273.170013,249.77121
7756.685478,247852.3529,82737.19309,276.200012,241.124985
7772.075727,247865.9412,82744.4194,260.160004,233.402817
7787.465976,247879.5294,82751.64571,250.649994,225.558502
7802.856225,247893.1177,82758.87203,245.779999,218.460007
7818.246474,247906.7059,82766.09834,228.779999,211.109894
7833.636723,247920.2941,82773.32466,223.779999,205.253189
7849.026972,247933.8824,82780.55097,229,200.28299
7864.417221,247947.4706,82787.77728,219.910004,195.954147
7879.80747,247961.0588,82795.0036,214.169998,192.689011
7895.197719,247974.6471,82802.22991,241.240005,191.106888
7910.587968,247988.2353,82809.45622,208.630005,190.765518
7925.978217,248001.8235,82816.68254,233.960007,192.89061
7941.368466,248015.4118,82823.90885,211.520004,196.35817
7956.758715,248029,82831.13517,234.050003,198.235352
7972.148964,248042.5882,82838.36148,229.940002,199.158264
7987.539213,248056.1765,82845.58779,227.440002,199.121399
8002.929462,248069.7647,82852.81411,231.050003,198.059204
8018.319711,248083.353,82860.04042,219.520004,196.152649
8033.70996,248096.9412,82867.26673,220.240005,193.75946
8049.100209,248110.5294,82874.49305,220.279999,191.401627
8064.490458,248124.1177,82881.71936,212.782135,189.180054
8079.880706,248137.7059,82888.94567,218.149994,187.149445
8095.270955,248151.2941,82896.17199,219.190002,184.828873
8110.661204,248164.8824,82903.3983,212.130005,182.667404
8126.051453,248178.4706,82910.62462,204.669998,181.65596
8141.441702,248192.0588,82917.85093,196.570007,184.188751
8156.831951,248205.6471,82925.07724,229.5,187.571426
8172.2222,248219.2353,82932.30356,228.639999,189.718918
8187.612449,248232.8235,82939.52987,217.119995,191.029999
8203.002698,248246.4118,82946.75618,220.460007,191.590317
8218.392947,248260,82953.9825,217.169998,192.25
8233.783196,248273.5883,82961.20881,218.839996,191.931274
8249.173445,248287.1765,82968.43513,216.539993,191.529999
8264.563694,248300.7647,82975.66144,225.270004,190.472534
8279.953943,248314.353,82982.88775,212.940002,189.208496
8295.344192,248327.9412,82990.11407,205.779999,187.289413
8310.734441,248341.5294,82997.34038,224.210007,184.59079
8326.12469,248355.1177,83004.56669,207.5,181.426926
8341.514939,248368.7059,83011.79301,189.139999,178.940872
8356.905188,248382.2941,83019.01932,208.660004,178.246567
8372.295437,248395.8824,83026.24564,182.820007,178.149994
8387.685686,248409.4706,83033.47195,192.440002,178.802139
8403.075935,248423.0588,83040.69826,206.770004,184.074326
8418.466184,248436.6471,83047.92458,206.440002,189.642456
8433.856433,248450.2353,83055.15089,223.899994,194.356293
8449.246682,248463.8236,83062.3772,224.070007,197.815201
8464.636931,248477.4118,83069.60352,235.75,200.859024
8480.02718,248491,83076.82983,225.399994,203.648102
8495.417429,248504.5883,83084.05615,225,205.67514
8510.807678,248518.1765,83091.28246,231.059998,207.938065
8526.197926,248531.7647,83098.50877,241.360001,209.694794
8541.588175,248545.353,83105.73509,237.639999,211.232559
8556.978424,248558.9412,83112.9614,246.289993,212.535797
8572.368673,248572.5294,83120.18771,222.740005,213.203339
8587.758922,248586.1177,83127.41403,240.570007,212.883209
8603.149171,248599.7059,83134.64034,242.009995,211.858536
8618.53942,248613.2942,83141.86665,241.330002,210.027817
8633.929669,248626.8824,83149.09297,236.440002,207.451599
8649.319918,248640.4706,83156.31928,240.130005,203.999466
8664.710167,248654.0589,83163.5456,241.860001,200.499481
8680.100416,248667.6471,83170.77191,232.610001,197.40123
8695.490665,248681.2353,83177.99822,220.610001,195.010757
8710.880914,248694.8236,83185.22454,225.539993,192.62735
8726.271163,248708.4118,83192.45085,216.380005,191.380173
8741.661412,248722,83199.67716,222.669998,190.685883
8757.051661,248735.5883,83206.90348,226.869995,190.227402
8772.44191,248749.1765,83214.12979,229.149994,190.014542
8787.832159,248762.7647,83221.35611,198.529999,189.889999
8803.222408,248776.353,83228.58242,223.889999,189.331879
8818.612657,248789.9412,83235.80873,232.570007,188.424728
8834.002906,248803.5295,83243.03505,220.029999,187.016953
8849.393155,248817.1177,83250.26136,208.339996,185.173798
8864.783404,248830.7059,83257.48767,213.240005,184.097473
8880.173653,248844.2942,83264.71399,216.190002,185.092697
8895.563902,248857.8824,83271.9403,219.720001,187.101593
8910.954151,248871.4706,83279.16662,206.869995,189.686523
8926.3444,248885.0589,83286.39293,209.679993,191.944077
8941.734649,248898.6471,83293.61924,212.229996,193.690063
8957.124897,248912.2353,83300.84556,218.899994,195.737
8972.515146,248925.8236,83308.07187,211.869995,197.464996
8987.905395,248939.4118,83315.29818,231.490005,199.699478
9003.295644,248953,83322.5245,234.729996,201.880447
9018.685893,248966.5883,83329.75081,239.589996,203.710007
9034.076142,248980.1765,83336.97713,243.860001,206.408325
9049.466391,248993.7648,83344.20344,216.589996,208.155121
9064.85664,249007.353,83351.42975,214.919998,209.63652
9080.246889,249020.9412,83358.65607,228.729996,210.890045
9095.637138,249034.5295,83365.88238,241.759995,211.724289
9111.027387,249048.1177,83373.10869,247.360001,212.103851
9126.417636,249061.7059,83380.33501,247.289993,212.228867
9141.807885,249075.2942,83387.56132,248.169998,211.991486
9157.198134,249088.8824,83394.78764,248.360001,211.555069
9172.588383,249102.4706,83402.01395,248.350006,210.639893
9187.978632,249116.0589,83409.24026,233.630005,209.645035
9203.368881,249129.6471,83416.46658,245.309998,208.64389
9218.75913,249143.2353,83423.69289,244.029999,207.361053
9234.149379,249156.8236,83430.9192,236.910004,205.566132
9249.539628,249170.4118,83438.14552,225.759995,203.726761
9264.929877,249184.0001,83445.37183,228.160004,201.995819
9280.320126,249197.5883,83452.59814,226.770004,200.819473
9295.710375,249211.1765,83459.82446,231.729996,200.103409
9311.100624,249224.7648,83467.05077,243.199997,200.13884
9326.490873,249238.353,83474.27709,242.190002,200.153366
9341.881122,249251.9412,83481.5034,230.139999,200.220901
9357.271371,249265.5295,83488.72971,228.539993,199.602798
9372.66162,249279.1177,83495.95603,233.360001,198.235764
9388.051868,249292.7059,83503.18234,225.089996,196.424911
9403.442117,249306.2942,83510.40865,232.410004,193.678787
9418.832366,249319.8824,83517.63497,214.610001,189.746674
9434.222615,249333.4707,83524.86128,201.389999,184.70787
9449.612864,249347.0589,83532.0876,222.710007,182.000229
9465.003113,249360.6471,83539.31391,205.119995,181.325302
9480.393362,249374.2354,83546.54022,207.759995,180.523972
9495.783611,249387.8236,83553.76654,187.860001,180.124039
9511.17386,249401.4118,83560.99285,186.789993,180.184387
9526.564109,249415.0001,83568.21916,204.710007,179.003769
9541.954358,249428.5883,83575.44548,205.649994,179.470245
9557.344607,249442.1765,83582.67179,193.479996,179.996231
9572.734856,249455.7648,83589.89811,189.449997,179.415634
9588.125105,249469.353,83597.12442,196.270004,179.60817
9603.515354,249482.9412,83604.35073,218.669998,179.609238
9618.905603,249496.5295,83611.57705,209.449997,179.229691
9634.295852,249510.1177,83618.80336,216.080002,178.937454
9649.686101,249523.706,83626.02967,185.910004,177.52269
9665.07635,249537.2942,83633.25599,212.149994,179.165665
9680.466599,249550.8824,83640.4823,204.070007,183.283203
9695.856848,249564.4707,83647.70862,206.899994,186.659164
9711.247097,249578.0589,83654.93493,210.440002,188.163956
9726.637346,249591.6471,83662.16124,227.550003,189.555939
9742.027595,249605.2354,83669.38756,221.98703,190.43187
9757.417844,249618.8236,83676.61387,224.020004,191.393005
9772.808093,249632.4118,83683.84018,225.179993,191.717865
9788.198342,249646.0001,83691.0665,228.440002,192.691772
9803.588591,249659.5883,83698.29281,208.960007,193.177032
9818.97884,249673.1765,83705.51912,213.401321,193.422974
9834.369088,249686.7648,83712.74544,207.75,193.206314
9849.759337,249700.353,83719.97175,284.340637,192.81868
9865.149586,249713.9413,83727.19807,199.350403,191.074799
9880.539835,249727.5295,83734.42438,294.770325,190.501404
9895.930084,249741.1177,83741.65069,272.580139,190.614014
9911.320333,249754.706,83748.87701,262.177307,191.090149
9926.710582,249768.2942,83756.10332,347.535492,193.466476
9942.100831,249781.8824,83763.32963,339.432678,192.29512
9957.49108,249795.4707,83770.55595,327.095001,190.505524
9972.881329,249809.0589,83777.78226,323.491516,189.318192
10019.05208,249849.8236,83799.4612,204.160583,178.450485
10034.44233,249863.4118,83806.68752,246.07869,178.332138
10049.83257,249877.0001,83813.91383,322.515686,179.917877
10065.22282,249890.5883,83821.14014,287.029358,188.0336
10080.61307,249904.1766,83828.36646,201.830002,184.214478
10096.00332,249917.7648,83835.59277,196.911819,179.828979
10111.39357,249931.353,83842.81909,190.257797,177.251389
10126.78382,249944.9413,83850.0454,172.922058,172.602142
10142.17407,249958.5295,83857.27171,193.370422,172.923859
10157.56432,249972.1177,83864.49803,173.161789,171.951248
10172.95457,249985.706,83871.72434,173.209991,171.599854
10188.34481,249999.2942,83878.95065,185.727417,171.553604
10203.73506,250012.8824,83886.17697,342.024628,172.380066
10219.12531,250026.4707,83893.40328,234.563568,173.474854
10234.51556,250040.0589,83900.6296,252.617661,173.766327
10249.90581,250053.6472,83907.85591,314.978058,172.978531
10265.29606,250067.2354,83915.08222,221.373718,174.297913
10280.68631,250080.8236,83922.30854,310.595978,176.211258
10296.07656,250094.4119,83929.53485,340.389435,179.60553
10311.46681,250108.0001,83936.76116,326.00174,179.691071
10326.85706,250121.5883,83943.98748,297.225159,177.689468
10342.2473,250135.1766,83951.21379,329.57135,178.883545
10357.63755,250148.7648,83958.4401,253.798691,181.959045
10388.41805,250175.9413,83972.89273,314.649689,195.229065
10403.8083,250189.5295,83980.11905,315.554138,200.1586
10419.19855,250203.1177,83987.34536,320.285431,200.253754
10434.5888,250216.706,83994.57167,354.345001,196.757004
10449.97905,250230.2942,84001.79799,321.675354,212.366272
10465.3693,250243.8825,84009.0243,327.897522,232.982498
10480.75955,250257.4707,84016.25061,330.377686,237.606689
10496.14979,250271.0589,84023.47693,330.625,241.591675
10511.54004,250284.6472,84030.70324,315.609985,246.61969
10526.93029,250298.2354,84037.92956,332.485748,254.030624
10542.32054,250311.8236,84045.15587,312.059418,259.662628
10557.71079,250325.4119,84052.38218,323.346344,267.494019
10573.10104,250339.0001,84059.6085,332.798279,275.012146
10588.49129,250352.5883,84066.83481,348.263519,273.269684
10603.88154,250366.1766,84074.06112,338.814453,271.838959
10619.27179,250379.7648,84081.28744,342.279663,260.121857
10727.00353,250474.8825,84131.87163,297.402374,187.613937
10757.78403,250502.0589,84146.32426,178.363937,176.967651
10773.17428,250515.6472,84153.55058,178.212479,173.000244
10819.34502,250556.4119,84175.22952,199.5,172.730194
10834.73527,250570.0001,84182.45583,178.916122,170.605759
10850.12552,250583.5883,84189.68214,168.710007,168.710007
10896.29627,250624.3531,84211.36109,183.562241,171.385452
10911.68652,250637.9413,84218.5874,192.520004,171.515259
10927.07677,250651.5295,84225.81371,184.210007,169.899963
10942.46701,250665.1178,84233.04003,170.330002,169.41394
10957.85726,250678.706,84240.26634,210.410004,169.993774
10973.24751,250692.2942,84247.49265,184.729996,170.355087
10988.63776,250705.8825,84254.71897,188.110001,169.958496
11004.02801,250719.4707,84261.94528,189.289993,169.4245
11019.41826,250733.0589,84269.17159,175.149994,169.458527
11034.80851,250746.6472,84276.39791,189.630005,169.396652
11050.19876,250760.2354,84283.62422,202.589996,169.21611
11065.58901,250773.8236,84290.85054,185.75,169.012756
11080.97925,250787.4119,84298.07685,207.789993,168.873962
11096.3695,250801.0001,84305.30316,192.820007,168.721344
11111.75975,250814.5884,84312.52948,194.910004,168.627121
11127.15,250828.1766,84319.75579,193.190002,168.600586
11142.54025,250841.7648,84326.9821,203.740005,168.897629
11157.9305,250855.3531,84334.20842,192.649994,168.971176
11173.32075,250868.9413,84341.43473,172.149994,168.915253
11188.711,250882.5295,84348.66105,172.710007,169.042557
11204.10125,250896.1178,84355.88736,184.580002,169.28862
11219.4915,250909.706,84363.11367,187.413544,169.94046
11234.88174,250923.2942,84370.33999,196.309998,169.856674
11250.27199,250936.8825,84377.5663,197.029999,169.607208
11265.66224,250950.4707,84384.79261,190.789993,169.738037
11281.05249,250964.059,84392.01893,198.759995,169.593719
11296.44274,250977.6472,84399.24524,207.929993,170.032654
11311.83299,250991.2354,84406.47156,226.580002,171.125244
11327.22324,251004.8237,84413.69787,206.929993,172.858017
11342.61349,251018.4119,84420.92418,201.320007,174.404404
11358.00374,251032.0001,84428.1505,210.919998,175.629959
11373.39398,251045.5884,84435.37681,213.520004,176.608826
11388.78423,251059.1766,84442.60312,202.940002,177.554199
11404.17448,251072.7648,84449.82944,208.050003,178.451935
11419.56473,251086.3531,84457.05575,214.160004,179.1147
11434.95498,251099.9413,84464.28207,210.529999,179.644028
11450.34523,251113.5295,84471.50838,208.139999,179.803802
11465.73548,251127.1178,84478.73469,211.779999,179.712631
11481.12573,251140.706,84485.96101,199.449997,179.408218
11496.51598,251154.2943,84493.18732,204.169998,178.650772
11511.90623,251167.8825,84500.41363,212.149994,177.95575
11527.29647,251181.4707,84507.63995,212.440002,177.227203
11542.68672,251195.059,84514.86626,193.940002,176.229385
11558.07697,251208.6472,84522.09257,215.589996,176.428207
11573.46722,251222.2354,84529.31889,206.660004,176.940002
11588.85747,251235.8237,84536.5452,221,177.880753
11604.24772,251249.4119,84543.77152,217.009995,178.471176
11619.63797,251263.0001,84550.99783,217.270004,179.151108
11635.02822,251276.5884,84558.22414,203.25,179.764954
11650.41847,251290.1766,84565.45046,221.899994,180.573257
11665.80872,251303.7648,84572.67677,216.089996,181.095383
11681.19896,251317.3531,84579.90308,219.520004,181.559082
11696.58921,251330.9413,84587.1294,202.360001,181.855011
11711.97946,251344.5296,84594.35571,209.059998,182.020264
11727.36971,251358.1178,84601.58203,215.050003,181.920685
11742.75996,251371.706,84608.80834,194.960007,181.716461
11758.15021,251385.2943,84616.03465,208.339996,181.114746
11773.54046,251398.8825,84623.26097,215.190002,180.369202
11788.93071,251412.4707,84630.48728,225.639999,179.345718
11804.32096,251426.059,84637.71359,203.75,178.175003
11819.7112,251439.6472,84644.93991,213.679993,176.921234
11835.10145,251453.2354,84652.16622,208.789993,175.3992
11850.4917,251466.8237,84659.39254,194.289993,174.25415
11865.88195,251480.4119,84666.61885,198.169998,173.148865
11881.2722,251494.0001,84673.84516,197.660004,172.785278
11896.66245,251507.5884,84681.07148,201.399994,172.96492
11912.0527,251521.1766,84688.29779,203.440002,175.491211
11927.44295,251534.7649,84695.5241,215.270004,177.707825
11942.8332,251548.3531,84702.75042,201.990005,179.443863
11958.22345,251561.9413,84709.97673,196.309998,180.413528
11973.61369,251575.5296,84717.20305,223.960007,181.450623
11989.00394,251589.1178,84724.42936,214.279999,182.293991
12004.39419,251602.706,84731.65567,205.080002,182.658386
12019.78444,251616.2943,84738.88199,209.679993,182.974747
12035.17469,251629.8825,84746.1083,212.029999,182.900589
12050.56494,251643.4707,84753.33461,221.190002,182.804932
12065.95519,251657.059,84760.56093,214.889999,182.730789
12081.34544,251670.6472,84767.78724,212.369995,182.407913
12096.73569,251684.2355,84775.01355,213.179993,182.11322
12112.12594,251697.8237,84782.23987,219.389999,181.797165
12127.51618,251711.4119,84789.46618,220.289993,181.411316
12142.90643,251725.0002,84796.6925,187.589996,180.990005
12158.29668,251738.5884,84803.91881,212.440002,180.402191
12173.68693,251752.1766,84811.14512,211.279999,179.596008
12189.07718,251765.7649,84818.37144,213.839996,179.025665
12204.46743,251779.3531,84825.59775,198.259995,178.390015
12219.85768,251792.9413,84832.82406,208.220001,177.528244
12235.24793,251806.5296,84840.05038,208.139999,176.585403
12250.63818,251820.1178,84847.27669,204.729996,175.441086
12266.02842,251833.706,84854.50301,204.270004,174.45546
12281.41867,251847.2943,84861.72932,207.770004,172.679459
12296.80892,251860.8825,84868.95563,197.869995,171.127502
12312.19917,251874.4708,84876.18195,205.149994,170.103531
12327.58942,251888.059,84883.40826,193.589996,169.766846
12342.97967,251901.6472,84890.63457,192.5,169.803131
12358.36992,251915.2355,84897.86089,199.75,170.143188
12373.76017,251928.8237,84905.0872,190.660004,170.881821
12389.15042,251942.4119,84912.31352,173.339996,172.419998
12404.54067,251956.0002,84919.53983,197.820007,174.367096
12419.93091,251969.5884,84926.76614,210.660004,176.359543
12435.32116,251983.1766,84933.99246,217.919998,178.465744
12450.71141,251996.7649,84941.21877,217.419998,180.439148
12466.10166,252010.3531,84948.44508,196.169998,182.278351
12481.49191,252023.9413,84955.6714,218.979996,182.480606
12496.88216,252037.5296,84962.89771,220.25,182.567337
12512.27241,252051.1178,84970.12403,217.369995,182.005722
12527.66266,252064.7061,84977.35034,222.679993,181.187241
12543.05291,252078.2943,84984.57665,217.729996,180.40007
12558.44316,252091.8825,84991.80297,200.600006,179.873077
12573.8334,252105.4708,84999.02928,192.330002,179.213791
12589.22365,252119.059,85006.25559,200.889999,178.021515
12604.6139,252132.6472,85013.48191,217.190002,176.205704
12620.00415,252146.2355,85020.70822,216.169998,174.517181
12635.3944,252159.8237,85027.93454,199.970001,172.856567
12650.78465,252173.4119,85035.16085,197.639999,171.457306
12666.1749,252187.0002,85042.38716,172.820007,171.190002
12681.56515,252200.5884,85049.61348,196.429993,172.589935
12696.9554,252214.1766,85056.83979,186.860001,174.089203
12712.34564,252227.7649,85064.0661,193.179993,175.157776
12727.73589,252241.3531,85071.29242,217.679993,176.263153
12743.12614,252254.9414,85078.51873,213.889999,176.906433
12758.51639,252268.5296,85085.74504,219.490005,178.139999
12773.90664,252282.1178,85092.97136,206.490005,178.910889
12789.29689,252295.7061,85100.19767,203.860001,179.780609
12804.68714,252309.2943,85107.42399,205.210007,180.541336
12820.07739,252322.8825,85114.6503,210.690002,181.352402
12835.46764,252336.4708,85121.87661,202.559998,182.075027
12850.85789,252350.059,85129.10293,213.589996,182.79631
12866.24813,252363.6472,85136.32924,196.520004,183.568314
12881.63838,252377.2355,85143.55555,195.740005,184.58493
12897.02863,252390.8237,85150.78187,220.690002,185.073288
12912.41888,252404.412,85158.00818,228.520004,185.964371
12927.80913,252418.0002,85165.2345,226.089996,186.836426
12943.19938,252431.5884,85172.46081,214.979996,187.659775
12958.58963,252445.1767,85179.68712,225.100006,188.525421
12973.97988,252458.7649,85186.91344,234.240005,189.16655
12989.37013,252472.3531,85194.13975,215.779999,189.605331
13004.76038,252485.9414,85201.36606,215.729996,189.960571
13020.15062,252499.5296,85208.59238,226.75,190.079224
13035.54087,252513.1178,85215.81869,212.960007,189.845184
13050.93112,252526.7061,85223.04501,208.699997,189.686539
13066.32137,252540.2943,85230.27132,203.570007,189.678436
13081.71162,252553.8825,85237.49763,211.350006,189.781464
13097.10187,252567.4708,85244.72395,224.940002,190.204681
13112.49212,252581.059,85251.95026,231.270004,190.595932
13127.88237,252594.6473,85259.17657,223.309998,190.790649
13143.27262,252608.2355,85266.40289,221.339996,190.969208
13158.66286,252621.8237,85273.6292,218.470001,190.635101
13174.05311,252635.412,85280.85552,226.139999,189.684937
13189.44336,252649.0002,85288.08183,226.910004,187.744873
13204.83361,252662.5884,85295.30814,216.710007,185.977966
13220.22386,252676.1767,85302.53446,218.529999,184.085281
13235.61411,252689.7649,85309.76077,208.869995,182.019806
13251.00436,252703.3531,85316.98708,207.589996,179.825256
13266.39461,252716.9414,85324.2134,204.559998,177.809067
13281.78486,252730.5296,85331.43971,205.479996,175.825607
13297.17511,252744.1178,85338.66602,195.770004,174.10466
13312.56535,252757.7061,85345.89234,194.619995,172.520187
13327.9556,252771.2943,85353.11865,209.630005,171.279388
13343.34585,252784.8826,85360.34497,200.070007,170.699722
13358.7361,252798.4708,85367.57128,175.690002,170.436371
13374.12635,252812.059,85374.79759,197.399994,170.97908
13389.5166,252825.6473,85382.02391,200.470001,171.067627
13404.90685,252839.2355,85389.25022,197.5,171.590576
13420.2971,252852.8237,85396.47653,186.779999,171.919159
13435.68735,252866.412,85403.70285,189.289993,172.608505
13451.0776,252880.0002,85410.92916,182.759995,172.789993
13466.46784,252893.5884,85418.15548,193.630005,173.282898
13481.85809,252907.1767,85425.38179,200.320007,173.789551
13497.24834,252920.7649,85432.6081,211.520004,174.820068
13512.63859,252934.3531,85439.83442,195.300003,176.003799
13528.02884,252947.9414,85447.06073,197.259995,177.334305
13543.41909,252961.5296,85454.28704,212.259995,178.834503
13558.80934,252975.1179,85461.51336,193.009995,180.103333
13574.19959,252988.7061,85468.73967,220.910004,181.132523
13589.58984,253002.2943,85475.96599,214.419998,182.054199
13604.98008,253015.8826,85483.1923,201.979996,182.886078
13620.37033,253029.4708,85490.41861,219.419998,183.383041
13635.76058,253043.059,85497.64493,213.130005,183.477722
13651.15083,253056.6473,85504.87124,217.050003,183.221481
13666.54108,253070.2355,85512.09755,211.080002,182.448196
13681.93133,253083.8237,85519.32387,202.179993,181.30545
13697.32158,253097.412,85526.55018,210.559998,179.666367
13712.71183,253111.0002,85533.7765,204.410004,177.770828
13728.10208,253124.5885,85541.00281,208.850006,175.94696
13743.49233,253138.1767,85548.22912,209.860001,174.129913
13758.88257,253151.7649,85555.45544,207.190002,172.752655
13774.27282,253165.3532,85562.68175,202.630005,171.462158
13789.66307,253178.9414,85569.90806,202.070007,170.124237
13805.05332,253192.5296,85577.13438,190.029999,168.935669
13820.44357,253206.1179,85584.36069,206.679993,168.103485
13835.83382,253219.7061,85591.587,191.130005,167.461563
13851.22407,253233.2943,85598.81332,192.990005,166.86409
13866.61432,253246.8826,85606.03963,188.850006,166.25441
13882.00457,253260.4708,85613.26595,182.960007,166.219254
13897.39482,253274.059,85620.49226,191.520004,166.861481
13912.78506,253287.6473,85627.71857,197.029999,167.099579
13928.17531,253301.2355,85634.94489,187.070007,167.790909
13943.56556,253314.8238,85642.1712,194.660004,167.736801
13958.95581,253328.412,85649.39751,191.970001,167.442276
13974.34606,253342.0002,85656.62383,166.889999,166.706665
13989.73631,253355.5885,85663.85014,189.369995,165.874344
14005.12656,253369.1767,85671.07646,191,165.662643
14020.51681,253382.7649,85678.30277,171.940002,165.616699
14035.90706,253396.3532,85685.52908,195,165.531219
14051.2973,253409.9414,85692.7554,192.789993,165.481216
14066.68755,253423.5296,85699.98171,184.580002,165.460007
14082.0778,253437.1179,85707.20802,199.050003,165.383942
14097.46805,253450.7061,85714.43434,187.470001,165.627304
14112.8583,253464.2943,85721.66065,194.949997,165.632736
14128.24855,253477.8826,85728.88697,181.75,165.838165
14143.6388,253491.4708,85736.11328,178.639999,166.00386
14159.02905,253505.0591,85743.33959,171.220001,165.336472
14235.98029,253573.0002,85779.47116,175.117752,163.345062
14251.37054,253586.5885,85786.69748,183.889999,164.577011
14266.76079,253600.1767,85793.92379,198.550003,165.643921
14282.15104,253613.7649,85801.1501,173.919998,165.894577
14297.54129,253627.3532,85808.37642,193.889999,166.11618
14312.93154,253640.9414,85815.60273,170.029999,165.872375
14328.32179,253654.5296,85822.82904,170.470001,165.630005
14343.71204,253668.1179,85830.05536,170.169998,165.861664
14359.10228,253681.7061,85837.28167,166.820007,166.279999
14374.49253,253695.2944,85844.50799,168.470001,165.73999
14389.88278,253708.8826,85851.7343,167.399994,165.75441
14405.27303,253722.4708,85858.96061,175.710007,165.646027
14420.66328,253736.0591,85866.18693,163.919998,163.919998
14528.39502,253831.1767,85916.77112,164.642059,163.335464
14543.78527,253844.7649,85923.99744,186.220001,163.79628
14559.17552,253858.3532,85931.22375,184.270004,166.587524
14574.56577,253871.9414,85938.45006,181.580002,167.230011
14589.95602,253885.5297,85945.67638,175.039993,167.796112
14605.34627,253899.1179,85952.90269,192.199997,168.266937
14620.73652,253912.7061,85960.129,182.119995,168.729477
14636.12677,253926.2944,85967.35532,169.509995,168.984314
14651.51701,253939.8826,85974.58163,188.199997,168.887451
14666.90726,253953.4708,85981.80795,193.830002,168.493027
14682.29751,253967.0591,85989.03426,193.429993,167.983337
14697.68776,253980.6473,85996.26057,196.940002,167.440918
14713.07801,253994.2355,86003.48689,178.820007,166.82338
14728.46826,254007.8238,86010.7132,181.190002,166.338821
14743.85851,254021.412,86017.93951,171.940002,165.640594
14759.24876,254035.0003,86025.16583,177.020004,165.32373
14774.63901,254048.5885,86032.39214,175.619995,165.247055
14790.02926,254062.1767,86039.61846,167.5,165.555664
14805.4195,254075.765,86046.84477,184.979996,165.419128
14820.80975,254089.3532,86054.07108,185.210007,165.383316
14836.2,254102.9414,86061.2974,191.419998,165.364075
14851.59025,254116.5297,86068.52371,186.449997,165.428192
14866.9805,254130.1179,86075.75002,173.759995,165.471405
14882.37075,254143.7061,86082.97634,170.110001,164.784729
14897.761,254157.2944,86090.20265,167.539993,164.634674
14913.15125,254170.8826,86097.42897,173.309998,164.662689
14928.5415,254184.4708,86104.65528,184.759995,165.162994
14943.93174,254198.0591,86111.88159,167.100006,165.809998
14959.32199,254211.6473,86119.10791,172.289993,165.360001
14974.71224,254225.2356,86126.33422,189.089996,165.577972
14990.10249,254238.8238,86133.56053,196.139999,165.582153
15005.49274,254252.412,86140.78685,195.139999,165.63089
15020.88299,254266.0003,86148.01316,179.419998,165.793655
15036.27324,254279.5885,86155.23947,201.229996,165.817917
15051.66349,254293.1767,86162.46579,193.970001,165.986008
15067.05374,254306.765,86169.6921,196.279999,165.653381
15082.44399,254320.3532,86176.91842,185.139999,165.374344
15097.83423,254333.9414,86184.14473,186.789993,164.619995
15113.22448,254347.5297,86191.37104,175.550003,164.327179
15128.61473,254361.1179,86198.59736,185.490005,164.860977
15144.00498,254374.7061,86205.82367,163.720001,163.639999
